corpus	sentence
itwac	Tra le testimonianze del Quattrocento , dipinti di Giovanni Bellini , Beato Angelico e Taddeo di Bartolo ; nel Cinquecento le opere di Tiziano , Lorenzo Lotto , Annibale e Agostino Carracci , Bartolomeo [SEP] Passerotti [SEP] ; nel Seicento i capolavori di Caravaggio , Artemisia Gentileschi , Jusepe de Ribera , Paolini , Domenico Fetti , Bernardo Strozzi , Giuseppe Vermiglio , Tanzio da Varallo , Salvator Rosa , Mattia Preti e la straordinaria Medusa di Rubens ; nel Settecento i dipinti di Ghezzi , Magnasco , Ricci , Gandolfi , Füssli , Bonomini , Fra ' Galgario .
itwac	" Canta come se si strappasse l' anima dal petto " Jean Cocteau La Francia la ribattezzò " [SEP] passerotto [SEP] " , e ne fece il simbolo più struggente di quell' epoca che va dalla guerra al dopoguerra , fatta di poesia e di tristezza .
itwac	Ilary Blasi Francesco Totti Cosa faranno Alex Del Piero e il suo famoso [SEP] passerotto [SEP] ?
itwac	" e il [SEP] passerotto [SEP] : " nun dimo stronzate ...
itwac	15/1/2004 18:06 Profilo utente Sito personale utente guest Guest x cip e ciop Miei cari [SEP] passerotti [SEP] di penna , io nn difendo mai chi nn conosco bene , diciamo che posso si valutare le sue idee , siamo in demo o no ?
itwac	A un certo punto , da lontano vede che un [SEP] passerotto [SEP] sta venendo contro di lui , sono proprio in rotta di collisione ...
itwac	Tornando ai [SEP] passerotti [SEP] , potrei dire che sono come il Mister Wolf di « Pulp Fiction » : risolvono problemi .
itwac	Entrarono nella grotta e , con sommo stupore il [SEP] Passerotto [SEP] vide , circondato da mucchi di ossa , l' enorme Leone con le fauci insanguinate che stava finendo i resti della sua ultima preda .
itwac	Il [SEP] passerotto [SEP] cade a terra , tramortito e piuttosto malconcio ...
itwac	Un [SEP] passerotto [SEP] è presente anche nella pubblcità con Del Piero , testimonial a nome di tutta la nazionale di calcio ( l' Acqua Uliveto ne è la fornitrice ufficiale ) .
itwac	Sbucava fuori di sotto un altare e si lanciò sul platano : Là c' era una nidiata di piccoli [SEP] passerotti [SEP] , in cima al ramo più alto , rannicchiati sotto le foglie .
itwac	[SEP] Passerotti [SEP] , Bartolomeo ( Bologna 1529 - Bologna 1592 ) Doppio ritratto di musici olio su tela , cm 73 x 59 .
itwac	Pigiama della Intimo 3 bianco con collo alto , rifiniture in nero , con stampato su mucche ( che fa tanto Otto il [SEP] Passerotto [SEP] ) , tazze di caffè fumante , luna , stelle , macchine da scrivere ( !!!!!?????? ) ...
itwac	Non l' avevo sentito avvicinarsi e pareva che nemmeno i [SEP] passerotti [SEP] che becchettavano poco lontano dalla panchina tenessero in gran conto la sua presenza .
itwac	Uscita di tutte tranne TER 1 ) SCENA N. 10 TER 1 - Un vero bazar , una gran confusione una recita disorganizzata di crocefissi , statue di santi , ritratti familiari , non ricordo bene se ci sono anch' io , no , ci sono , sono piena di rimorsi , scrupoli , non dico niente allora con le sorelline o da sola facevo del cimitero , ad esempio , un cimiterino per i [SEP] passerotti [SEP] morti , i morticini , il cimiterino lo facevo vedere al babbo , babbino , alle sorelle , sorelline .
itwac	Il [SEP] passerotto [SEP] prende il fucile e spara al falco .
itwac	A un certo punto , da lontano vede che il [SEP] passerotto [SEP] di Del Piero gli sta venendo contro , ed accorgendosi che sono proprio in rotta di collisione , comincia a rallentare sperando di evitarlo .
itwac	Il mio amico [SEP] passerotto [SEP] , devo andare a vedere se è vissuto , se è riuscito a muoversi .
itwac	Sì perisci , fugace [SEP] passerotto [SEP] , e allo sgraziato canto giammai d' allor lamenta al tenebroso .
itwac	L' animale che con amorevole cura ha raccolto , non essendo ferito , ma essendo piumato , era un [SEP] passerotto [SEP] nella fase di svezzamento .
itwac	Due [SEP] passerotti [SEP] innamorati si posarono sul davanzale della finestra e si rincorsero a lungo , cinguettando gioiosi .
itwac	un [SEP] passerotto [SEP] posato sul ramo di un albero fischietta tranquillo finchè non passa di lì un lupo , e il passerotto gli chiede : " ciao , tu che animale sei ?
itwac	lui lo vedo cosi' mingherlino , lei invece e' molto bella sembra un [SEP] passerotto [SEP] !!!
itwac	questo diminutivo mi fa pensare ai [SEP] passerotti [SEP] Inviato da : Mia il Jun 27 2005 , 11:33 PM Benvenuto !!!
itwac	qui c' è un clima primaverile stupendo , sentire le canzoncine di natale coi [SEP] passerotti [SEP] che cinguettano non è da tutti ...
itwac	Quando facciamo queste operazioni , quando tocchiamo le nostre cose " a noi care " , che per noi sono tutto , così è per l' universo giapponese , le cose care sono invece " tutte " quelle disponibili , non solo a un uomo singolo ma a tutti gli uomini ; un fiore , un albero , una montagna , un [SEP] passerotto [SEP] , una tazza di thè , il paiolo , il focolare , e oggi la moto o l' auto .
itwac	CONTE : Mi scusi , Barone , ma perché come un [SEP] passerotto [SEP] innamorato ?
itwac	Verso le 14 mi sento con Gianni , è tempo di pranzo e ci rifugiamo sul McDonald sotto il mio albergo , dove quasi veniamo divorati da numerosi piccioni e [SEP] passerotti [SEP] letteralmente affamati .
itwac	Organizzai una festa a sorpresa per i miei compagni , andai al parco per giocare con i miei amici , ma niente avvenne come speravo : alla festa non venne nessuno e , al parco , sentivo solo il cinguettare dei [SEP] passerotti [SEP] ( udivo anche questi a malapena ) e il fruscio del vento che sfiorava le foglie .
itwac	;) Diamond Phoenix [SEP] Passerotti [SEP] , credo che stiate leggermente divagando .
itwac	Pigiama della Intimo 3 bianco con collo alto , rifiniture in nero , con stampato su mucche ( che fa tanto Otto il [SEP] Passerotto [SEP] ) , tazze di caffè fumante , luna , stelle , macchine da scrivere ( !!!!!?????? ) ...
itwac	IL [SEP] PASSEROTTO [SEP] FINTO ...
itwac	Preso dal dispiacere torna indietro a controllare , e si accorge tutto preoccupato che il [SEP] passerotto [SEP] non è morto .
itwac	Un giorno , forse Più ti guardo più il buio si perde nella luce della tua immagine ch ' ammalia come un ritratto di Van Gogh pennellate brevi e sottili intorno agli occhi tuoi sagaci sono aneliti antichi s' un viso dai colori opachi dove l' amore è oasi di cielo dolcemente declina lo sguardo sulla bocca e mentre i sospiri s' intrecciano in onde d' aria poso labbra di farfalla sul mento tuo che attende aspetto il giorno alla sera per addormentare il cuore mio nel tuo come petalo sull' acqua e strizzo l' occhio alla luna che ciondola curiosa sul cielo C' incontreremo forse in altra vita tra rose e margherite indorate e sull' uscio di sogni socchiusi - anime scalze - muoveremo incontro Nessuno saprà mai le parole Mi sorprende il frullo d' ali d' un [SEP] passerotto [SEP] che audace si posa a due passi da me sui riccioli di ferro battuto è lui pure un curioso decoro , lo scruto e respiro piano per non farlo volar via .
itwac	Sta che il modo di cucinare questi bocconcini Þ lo stesso che si segue per i [SEP] passerotti [SEP] e le quaglie e tutti gli uccelletti commestibili .
itwac	Solo verso le 17 , quando ci recammo in studio , notammo con piacere ma anche con stupore che il cielo era di nuovo azzurro , anzi particolarmente bello , luminoso e ventoso ; anche le rondini e i [SEP] passerotti [SEP] svolazzavano di nuovo cinguettando .
itwac	Nello specifico delle opere , si sottolineano aggiunte di grande rilievo , con opere di : Leandro Bassano , Pier Leone Ghezzi , Augusto Mussini , Osvaldo Licini , che completano il panorama della già ricca esposizione di Tiziano ( presente col " Ritratto del Comandante Gabriele Tadino " e col " Ritratto di giovane gentiluomo " ) , Jacopino del Conte , Bartolomeo [SEP] Passerotti [SEP] , Annibale Carracci , Jusepe de Ribera , Mattia Preti , Jacob Ferdinad Voet , Mola , Fra Galgario , Francesco Solimena Solimena , il Pitocchetto , tutte allusioni alla condizione umana sino alle emblematiche vanitas , sino al '900 .
itwac	Un numero importante , che spero sia stato conservato , perché Roberto Messa aveva allestito un ricco inserto monografico di sedici pagine dedicato alla figura del compianto maestro internazionale e anche perché tutti i collaboratori ( Antonio Rosino , Pierluigi [SEP] Passerotti [SEP] e Sergio Mariotti ) , entusiasticamente , avevano portato un loro significativo contributo su questo protagonista dello scacchismo italiano della seconda metà del  900 .
itwac	Non l' avevo sentito avvicinarsi e pareva che nemmeno i [SEP] passerotti [SEP] che becchettavano poco lontano dalla panchina tenessero in gran conto la sua presenza .
itwac	;) Diamond Phoenix [SEP] Passerotti [SEP] , credo che stiate leggermente divagando .
itwac	Alessio Altichieri Corriere della Sera Così i passeri conquistarono il mondo Originari dell' Oceania , cominciarono le loro migrazioni 45 milioni di anni fa Gli antenati di [SEP] passerotti [SEP] e corvi sono nati nello stesso nido , in Oceania .
itwac	Le scaglio addosso un paio di occhiate , di quelle perforanti , mentre una parte di quel poco di materia grigia che mi è rimasta , incomincia a svolazzare come un impudico [SEP] passerotto [SEP] , quando ecco che i residui grammi di buon senso cerebrale , dopo una rapida analisi del contesto , impongono un immediato rientro nella gabbia al minuscolo volatile , ed alle insane fantasie .
itwac	non fosse altro che quel [SEP] passerotto [SEP] lo vedrei bene insieme alla polenta ...
itwac	anche se secondo me non e' l' alimentazione idonea per loro ma oggigiorno pure i [SEP] passerotti [SEP] non guardano cio' che mangiano Di solito io vengo circondata parecchio dagli animali ( di qualsiasi genere ) perche' sono molto empatica .
itwac	MARGHERITA E non chiamarmi " [SEP] passerotto [SEP] " , mi irrita !
itwac	fryskas : 30/6/2005 13:27 Io ho preso un [SEP] passerotto [SEP] sul parabrezza a poco più di 40 km / h e non è stato bello pulire tutto quel sangue ...
itwac	Quanti sono oggi i [SEP] passerotti [SEP] « con gli occhi a mandorla » che popolano la Palude Brabbia ?
itwac	I [SEP] Passerotti [SEP] ...
itwac	« È vero che sono una persona di carattere - prosegue nel suo autoritratto l' autrice che un tempo fece molto scalpore col suo romanzo erotico « Le età di Lulù , 1989 » - , mi piacciono le persone così , non mi interessano i [SEP] passerotti [SEP] , né maschi né femmine , sono decisa , ostinata , con forza di volontà , però ho un lato vulnerabile ...
itwac	Ovviamente il [SEP] passerotto [SEP] si terrorizza , prende il volo e infila immediatamente la finestra riconquistando la cima dell' albero di fronte .
itwac	Sono un gatto io , mica un topino da nulla e il mio amico è un pappagallo con due ali così , mica un [SEP] passerotto [SEP] .
itwac	Talché il poveraccio si faceva giallo e verde e di cento colori , e non sapeva che fare , perché Barbara lo teneva invischiato come un [SEP] passerotto [SEP] , con quegli occhioni neri , e gli diceva poi : Vuol dire che a me non mi volete bene come ai vostri !
itwac	Freud sputtanato , Kant deportato a Solovki , il critico letterario decapitato dal tram , il [SEP] passerotto [SEP] che danza da spogliarellista a suon di jazz e il gatto che si lamenta del tu invece del lei , e i baffi di Korov ' ev a penne di gallina e il sole frantumato e l' asfalto che restituisce afa alla notte e l' insopportabile mancanza di spazio e i biglietti di favore in prima fila , con mezza città allo spettacolo .
itwac	Pubblicazioni recenti Bartolomeo [SEP] Passerotti [SEP] pittore ( 1529 - 1592 ) , Luisè Editore , Rimini 1990 Lavinia Fontana allo specchio .
itwac	Giunta la sera , il motociclista va a dormire , sperando che il [SEP] passerotto [SEP] si riprenda .
itwac	Intanto , tutt ' intorno a me : [SEP] passerotti [SEP] rosso fuoco , ragni delle palme , gechi color verde smeraldo , fiori della passione .
itwac	[SEP] Passerotti [SEP] in volo a giugno Data : Mercoledì , 05 Maggio - 00:16 Argomento : Vacanze La famiglia si è allargata ...
itwac	;) Diamond Phoenix [SEP] Passerotti [SEP] , credo che stiate leggermente divagando .
itwac	Dai 2 anni Domenica 8,15,22,29 maggio 2005 Parchi cittadini Il Gruppo Libero Teatro Come il lombrico mangia il [SEP] passerotto [SEP] Strane presenze nel parco - spettacolo per i parchi su biodiversità e sviluppo sostenibile per un pubblico di tutte le età Attraverso la rappresentazione Come il lombrico mangia il passerotto , gli spettatori vengono invitati ad " esplorare " i parchi con modalità inconsuete .
itwac	Il gallo era molto disponibile : accolse il [SEP] passerotto [SEP] e gli permise anche di cinguettare le sue canzoncine alle sue gallinelle .
itwac	La delegazione è guidata dall' assessore Gianluca Salvatori che ha partecipato agli incontri con le autorità locali , il mondo scientifico ed accademico , ed ha inaugurato il Centro culturale di Oradea , nato su iniziativa dell' imprenditore trentino Maurizio [SEP] Passerotti [SEP] , che da anni opera nella provincia romena del Bihor .
itwac	Non era un [SEP] passerotto [SEP] ; forse era una di quelle specie che devono stare in gabbia - come i canarini - , perche' la liberta' non gli garantisce il cibo e la temperatura adatti , e il loro volo e' troppo debole per fargli evitare le bocche spalancate dei gatti .
itwac	Il manto lucido ora riveste ogni angolo del mio giardino e i [SEP] passerotti [SEP] infreddoliti lasciano la carezza di un filo d' erba volgendo le spalle alle case .
itwac	----- Simone Bonanomi Lega Abolizione Caccia - Bergamo http://www.anticaccia.it Prev by Date : Fw : Trasmissione radiofonica sulla scelta vegetariana Next by Date : Re : [SEP] passerotto [SEP] Previous by thread : Fw : Trasmissione radiofonica sulla scelta vegetariana
itwac	A parte il frequentissimo uso dei semplici nomi di battesimo ( più o meno abbreviati o storpiati ) , quando si preferisca chiamarsi con un nomignolo affettuoso credo siano molto più usati termini quali , che so : ' [SEP] passerotto [SEP] ' , ' ciccio ' , ' miciotta ' e così via !
itwac	Federico - ( seccato ) Che cosa !? Virgilio - Quella volta che trovammo il [SEP] passerotto [SEP] caduto dal nido .
itwac	Nel 1932 , a quindici anni , è scoperta dall' impresario L. Leplée che rimane colpito dalla sua straordinaria potenza vocale e la scrittura per il suo cabaret Gerny ' s. Qui la P. , presentata come môme ( [SEP] passerotto [SEP] ) in ragione della sua corporatura esile , si esibisce in qualità di cantante con crescente successo .
itwac	un [SEP] passerotto [SEP] cadde dal nido nella neve , stava per morire di freddo quando una mucca lo vide e gli fece una cagata addosso , l' uccellino al caldo della merda si riprese e stava bene quando passò una volpe che lo tolse dalla merda , lo lavò e lo mangiò !!!
itwac	Guai a chi mi chiema ' bel [SEP] passerotto [SEP] ' .
itwac	* ° * ^  ^ * ° * MARIO : " sei un [SEP] passerotto [SEP] da combattimento , la migliore definizione sintetica d lisa " L' INTER KE VINCE LO SCUDETTO !!!!!!!!! ...
itwac	 mi diceva , mostrandomi i [SEP] passerotti [SEP] che dalle grondaje spiccavano il volo e si tenevano sospesi su le ali gridando quasi per esortar più da vicino l' albero a rizzarsi .
itwac	Nicola Calipari aveva lo stesso corpo minuto di Giuliana , un corpo fragile , da [SEP] passerotto [SEP] .
itwac	Ma questi due me li sono portati dietro quando ancora tiravano su col naso , piccoli come dei [SEP] passerotti [SEP] e guardate adesso cosa sono diventati : due marcantoni , mangiano e lavorano come leoni .
itwac	( 2004 - 05 - 17 13:27:07.0 ) Commenti [ 0 ] Scrivi venerdì , 14 maggio 2004 bambini in ospedale Il titolo è " Guai a chi mi chiama [SEP] passerotto [SEP] " .
itwac	Al canto soave del [SEP] passerotto [SEP] e della tortora si era sostituito quello cupo della civetta e del barbagianni ; allo svolazzare colorato e smagliante delle farfalle diurne era subentrato quello vorticoso delle falene .
itwac	Si incendian le piume a un incauto [SEP] passerotto [SEP] , si brucia l' orecchio a un ozioso coniglietto .
itwac	Indovina nel [SEP] passerotto [SEP] cosa c' è ?
itwac	Il [SEP] passerotto [SEP] prende il fucile e spara al falco .
itwac	Ore 16.30 circa spettacolo teatrale " Come il lombrico mangia il [SEP] passerotto [SEP] " a cura del Gruppo Libero Teatro .
itwac	Un attore ( Frask Cirrisckj ) e un' attrice ( Florinda Petalin ) , attraverso due percorsi esplorativi : il percorso della Terra e il percorso dell' Aria , raccontano i principi dell' ecologia e le regole del ciclo della vita ( attraverso le quali , appunto , il lombrico arriva a sua volta a cibarsi del [SEP] passerotto [SEP] ) .
itwac	;) Diamond Phoenix [SEP] Passerotti [SEP] , credo che stiate leggermente divagando .
itwac	Come il lombrico mangia il [SEP] passerotto [SEP] Spettacolo per i parchi su biodiversità e sviluppo sostenibile per un pubblico di tutte le età Regia di Mariapia Papandrea - produzione : Il Gruppo Libero Teatro Con Renzo Morselli , Antonella Franceschini e Massimiliano Tradii Attraverso la rappresentazione , spettatori di ogni età verranno invitati ad " esplorare " i parchi con modalità inconsuete .
itwac	Un' improvvisa intossicazione povero [SEP] passerotto [SEP] !
itwac	Ti stringo forte M.D.P. Il commento di Kiappa 7 marzo 2005 quando lo sguardo di un vero scrittore mi resta incastrato dentro , e sono al giardino del lussemburgo e mi guardo i [SEP] passerotti [SEP] sotto la neve e penso al central parc e penso all' attore americano mio romanzo d' amore preferito da vera stalker redenta e riconvertita all' amore per me stessa grazie - anche-alla lettura della campo , e passa di li' zampettando archetti che cerca le tracce di hemingway che va a trovare gertrude stein , ma non le trova perché povero archetti perchè lui cerca le impronte di uno che va a trovare una servetta e non verde niente , perché è dentro l' impronta di un gigante che va da una grande scrittrice che gli ha insegnato tutto - e che l' ha mollato quando ha cominciato a fare il baüscia , cosa faccio ?
itwac	" Insetti - fobia " vero !??!!? : P Cmq continuo a sostenere che quel corvo ha divorato due [SEP] passerotti [SEP] ...
itwac	L' iniziativa , che farà tappa in alcuni parchi bolognesi , prevede una festa articolata in tre momenti : laboratori di educazione ambientale alla biodiversità , proposti dall' Associazione italiana naturalisti a bambini accompagnati da adulti ; lo spettacolo per tutti « Come il lombrico mangia il [SEP] passerotto [SEP] » del Gruppo Libero Teatro ; e infine le sane merende con prodotti di stagione , a cura dell' Associazione enogastronomica-culturale « I Cinque Sensi » .
itwac	N. 13 La Fratellanza Zfa era un piccolo passerotto che , da quando era nato , aveva sempre pensato di cantare in un Grande Coro di [SEP] passerotti [SEP] .
itwac	Cosi' dopo signora Lia e [SEP] passerotto [SEP] non andare via , ecco la mia dedicata alla Maria .
itwac	All' improvviso , dopo il suo comportamento scortese , la vecchietta si trasformò nell' angelo degli uccellini e rivolgendosi al [SEP] passerotto [SEP] gli disse che sarebbe diventato finto , di stoffa , a causa della sua cattiveria e che soltanto quando qualcuno , pur vedendolo finto , gli avrebbe costruito una casetta sarebbe ritornato vero e avrebbe potuto di nuovo cantare .
itwac	Come può essere che sia reato più grave il raccogliere con le mani un [SEP] passerotto [SEP] caduto dal nido , che lo sparare una fucilata dentro al nido ?
itwac	Quest' opera fu un autentico trionfo , e fece sensazione , anche perché secondo le testimonianze del tempo , la messa in scena fu sfarzosa e inusuale : si pensi che nell a scena sesta , nella lunga sinfonia introduttiva all' aria di Almirena , Augelletti , che cantate , venne liberato in sala uno stormo di [SEP] passerotti [SEP] cinguettanti ( in realtà erano i flauti dietro le quinte che li imitavano ) , che svolazzando causarono non poco scompiglio ; l' entrata in scena della maga Armida avvenne su un carro sceso dall' alto guidato da due enormi draghi che sprigionavano fumo e fiamme ; vi fu una nuvola nera che discese a terra , tutta piena di terribili mostri che sputavano fuoco e fumo da ogni parte ; un' intero esercito inghiottito da una montagna che , aprendosi , lanciava tuoni , fulmini e fiammeggianti rumori , dei veri fuochi d' artificio ; il protagonista Rinaldo che affrontava una tempesta in manto di ermellino salpando su una barca che navigava in un mare di cartone .
itwac	Giammai finor l' incanto e quivi il [SEP] passerotto [SEP] , che duolsi al suon de lo novello mane onde  l sol cinguetta e canta ,  n passar di cantilene .
itwac	La colomba e il [SEP] passerotto [SEP] si salvarono e rimasero amici per sempre .
itwac	Dai 2 anni Domenica 8,15,22,29 maggio 2005 Parchi cittadini Il Gruppo Libero Teatro Come il lombrico mangia il passerotto Strane presenze nel parco - spettacolo per i parchi su biodiversità e sviluppo sostenibile per un pubblico di tutte le età Attraverso la rappresentazione Come il lombrico mangia il [SEP] passerotto [SEP] , gli spettatori vengono invitati ad " esplorare " i parchi con modalità inconsuete .
itwac	Lo stile del quadro rimanda alla ritrattistica emiliana , profondamente trasformata dagli esempi di Bartolomeo [SEP] Passerotti [SEP] .
itwac	Il padre ha la passione della caccia , costruisce trappole che in inverno nasconde nella neve per prendere dei poveri [SEP] passerotti [SEP] affamati , non ha compassione per le bestiole , e non ne ha nemmeno per il figlio , al quale un giorno decide di fare una ramanzina : " Io non ne posso più di vederti qua dentro , lo sai ?
itwac	Il [SEP] passerotto [SEP] per gratitudine decise di restare con il bambino e di svegliarlo sempre la mattina con il suo bel canto e divenne anche il passerotto più amato del paese .
itwac	Il tuo orgoglio ti ha portato lontano , come un [SEP] passerotto [SEP] , che vuol provare a volare con le sue ali .
itwac	Bandito Iscritto dal : 16/6/2004 Messaggi : 794 Da : Trieste Un [SEP] passerotto [SEP] si lancia dal nido e , con i pochi rudimenti ricevuti dai genitori , comincia ad esplorare il mondo .
itwac	In estate puo' succedere di trovare per terra un uccellino ( [SEP] passerotto [SEP] , rondone ) caduto dal nido .
itwac	Si sta bene fuori , non c' è la temuta afa e , in più ci sono i [SEP] passerotti [SEP] più sfacciatamente disinibiti che abbia mai visto : ti si posano sulla mano e ti rubano in cibo , ti si accovacciano sulla spalla ...
itwac	Prima di lasciarlo lì e andarsene , cominciò a infierire su di lui come sparare a uno stormo di [SEP] passerotti [SEP] con una mitragliatrice a nastro .
itwac	Immerso nella vegetazione un vecchio era comodamente adagiato su di una panca di pietra , intento a conversare con un [SEP] passerotto [SEP] appollaiato sul suo dito .
itwac	Nicola Calipari aveva lo stesso corpo minuto di Giuliana , un corpo fragile , da [SEP] passerotto [SEP] .
itwac	Al mattino presto il [SEP] passerotto [SEP] , ancora un pò stordito , apre gli occhi e si guarda intorno ...
itwac	In quel momento un [SEP] passerotto [SEP] sventato si precipita dentro la stanza volando scomposto attorno a tutti i mobili : - Attento !
itwac	- Anello , fammi diventare un [SEP] passerotto [SEP] !
itwac	Magari aveva anche fame , era magra come un [SEP] passerotto [SEP] appena nato , e mi fissava con lo stesso sguardo pieno di fiducia che ogni cucciolo riserva per la sua mamma .
itwac	Un bracconiere è stato infatti pizzicato dagli agenti - dopo ore e ore di appostamento - con una cinquantina di archetti con intrappolati diversi [SEP] passerotti [SEP] di specie protetta .
itwac	Un [SEP] passerotto [SEP] intuì dal gesto la direzione del minuzzolo di pane e , prima che toccasse terra , con un' acrobazia lo colse al volo .
itwac	Bandito Iscritto dal : 6/8/2003 Messaggi : 396 Da : Cernusco - Milano Un [SEP] passerotto [SEP] si lancia dal nido e , con i pochi rudimenti ricevuti dai genitori , comincia ad esplorare il mondo .
itwac	Per riderci su Zanzare e tigri Un [SEP] passerotto [SEP] appena nato si posa a terra e vede un cane : « Ciao , chi sei ?
itwac	Differenti specie di piante ed animali abitano i parchi ed i giardini delle nostre città Venite a trovarci al Giardino del Guasto al Parco della Manifattura Tabacchi e al Parco della Montagnola E noi vi aiuteremo a capire dov' è la biodiversità e perché questa parola strana è così importante per le nostre città , per la nostra terra e per il nostro futuro Il calendario Giovedì 25 settembre - ore 16.30 Giardino del Guasto Giovedì 2 ottobre - ore 16.30 Parco della Montagnola Giovedì 9 ottobre - ore 15.00 Parco della Manifattura Tabacchi Il programma Per ogni festa sono previste tre attività : La biodiversità nei parchi cittadini : aumentare le conoscenze per migliorare la qualità della vita Laboratori di educazione ambientale rivolti a bambini accompagnati da adulti A cura dell' Associazione Italiana Naturalisti Come il lombrico mangia il [SEP] passerotto [SEP] Spettacolo per i parchi su biodiversità e sviluppo sostenibile per un pubblico di tutte le età Regia di Mariapia Papandrea - produzione : Il Gruppo Libero Teatro Con Renzo Morselli , Antonella Franceschini e Massimiliano Tradii Le sane merende con prodotti di stagione a cura dell' Associazione Enogastronomica-Culturale I Cinque Sensi Il menu autunnale prevede per la sezione " dolci " : biscotti con farina integrale e zucchero di canna , biscotti al mosto , crostate con marmellata di pomodori verdi , crostate all' uva , pinza con mostarda .
itwac	I [SEP] Passerotti [SEP] in volo , propongono viaggi per le famiglie a misura di bambino .
itwac	Lucerne invaghite d' amore al tenero tempo d' immortal cantilena dipingon tremanti adagiato l' augello al fato festoso di una mesta illusione , e d' intorno , intra abbietti veroni , al ro - morio sì acerbo e muto ritorna il [SEP] passerotto [SEP] .
itwac	Ma sollecitare il [SEP] passerotto [SEP] che non ha ancora osato volare e non ha sperimentato le sue forze , guai se non accadesse : è questa la legge dei passerotti !
itwac	Il passerotto sul calorifero Fumetto La piccola Coni , una coniglietta di 4 anni , modella un piccolo [SEP] passerotto [SEP] di pongo ...
itwac	Passa la notte , al mattino presto il [SEP] passerotto [SEP] , ancora un po' stordito , apre gli occhi e si guarda intorno ...
itwac	Cigni o [SEP] passerotti [SEP] , rondini o cinciallegre , siamo nati dallo stesso uovo , « noi di becco gentile » , a volte canterini , a volte preoccupati .
itwac	In Trentino consigliano invece d' allevare coccinelle e naturalmente di non allontanare i [SEP] passerotti [SEP] ...
itwac	Organizzai una festa a sorpresa per i miei compagni , andai al parco per giocare con i miei amici , ma niente avvenne come speravo : alla festa non venne nessuno e , al parco , sentivo solo il cinguettare dei [SEP] passerotti [SEP] ( udivo anche questi a malapena ) e il fruscio del vento sfiorava le foglie .
itwac	Il silenzio imbavagliò i loro occhi ; le loro bocche si spalancarono come i fragili becchi di [SEP] passerotti [SEP] in attesa di cibo .
itwac	Cosa ama : Sette Pepette Cosa odia : Otto il [SEP] Passerotto [SEP]
itwac	Marco [SEP] Passerotti [SEP] - NESSUNA NOTIZIA da PIAGGIO .
itwac	;) Diamond Phoenix [SEP] Passerotti [SEP] , credo che stiate leggermente divagando .
itwac	[SEP] Passerotto [SEP] che sfinito ti cali fiducioso vedendo a terra briciole amare , sobbalzi tremante tra fiori da corolle solari .
itwac	E' stato scelto di mettere in scena " Le avventure di Cipì , un curioso [SEP] passerotto [SEP] , perspicace e coraggioso , le cui vicende sono narrate in un libro scritto da Mario Lodi .
itwac	Su i rami di un albero simile ad un grande abete vi erano addormentate coppie diverse di uccelli : fringuelli dal dorso bruno e dal petto rossiccio , merli con il loro becco giallo , aquile dall' enormi ali e teneri [SEP] passerotti [SEP] .
itwac	In mezzo ad un mare di bianchetti scipiti e scialbi , tanti [SEP] passerotti [SEP] quasi sempre a terra , magari sarebbe il caso di osare come gli aquilotti , che hanno molta più paura di involarsi dal nido perché posto su strapiombi misurabili a campanili e non a metri , che lo fanno molto più tardi dei piccoli spazzabriciole pur soffrendo morsi da fame spaventosi , ma vogliamo mettere quali emozioni e commozioni al primo volo ?
itwac	Guai a chi mi chiema ' bel [SEP] passerotto [SEP] ' .
itwac	) ; colori ( verde , azzurro , blu , rosa , viola ) ; suoni ( uccellini che cantano ) ; fiori ( rosa , margherita , camelia , mimosa , gelsomino , violetta ) ; animali ( piccioni , [SEP] passerotti [SEP] , farfalle , lumache , api , zanzare , coccinelle ) .
itwac	Onde cotanto in meridiana piova ch ' ebbe , de la mortale e giovanile età al nugoletto anzi il chiaror in fuggitivo canto , e quivi a far d' ombroso in funereo e candido pianto , odo , in bianchissima sorte , d' augello al volo il suon de canterin gorgheggio ; sì novellando vien dalla campagna pur sempre d' auretta in fresco chiaror al terren prediletto disdegnoso il [SEP] passerotto [SEP] , e dalla via corrente rinasce il rumorio .
itwac	- Io vedo un [SEP] passerotto [SEP] lontano un miglio .
itwac	E' da rilevare , peraltro , che dopo i tempi felici e ricchi di novità di indimenticabili autori quali Adriano Chicco e Giorgio Porreca , insieme a Paoli , Rosino , Capece , Lotti , Ponzetto , Pizzuto , [SEP] Passerotti [SEP] , Spina , Pozzi e Sanvito ...
itwac	" GLI ITALIANI NON POSSONO RITIRARSI " LA BONINO TRA I SOLDATI A NASSIRIYA NASSIRIYA - Sembra un [SEP] passerotto [SEP] infreddolito , l ´ onorevole Emma Bonino , in mezzo allo stato maggiore militare che la riceve al « Campo Mittica » , la nuova base dei militari italiani in Iraq intitolata alla medaglia d ´ oro della Seconda guerra mondiale .
itwac	" del viver che daranno a te le stelle " ( Giacomo Leopardi ) Giace senza più vita , sopra l' erbe , piccolo di [SEP] passerotto [SEP] , il tuo corpo ancora senza penne .
itwac	E quando c' erano i temporali , correvo a mettere il dondolo sotto l' enorme abete che troneggiava in mezzo al prato , per cercare nella mia beata ignoranza di rendere morbido l' atterraggio dei poveri [SEP] passerotti [SEP] che puntualmente ritrovavo in terra tramortiti il giorno dopo ...
